metric_version,dataset,model,model_size,train_type,lambda,seed,group_type,group_value,ref_coda,hyp_coda,count,ref_total,row_rate
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,t,p,15,1615,0.009287925697
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,c,none,43,2014,0.021350546177
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,c,n,6,2014,0.002979145978
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,c,ng,5,2014,0.002482621648
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,c,nh,1,2014,0.000496524330
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,c,t,26,2014,0.012909632572
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,c,c,1910,2014,0.948361469712
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,c,ch,14,2014,0.006951340616
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,c,m,3,2014,0.001489572989
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,c,p,6,2014,0.002979145978
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,ch,none,8,254,0.031496062992
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,ch,n,3,254,0.011811023622
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,ch,ng,0,254,0.000000000000
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,ch,nh,1,254,0.003937007874
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,ch,t,6,254,0.023622047244
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,ch,c,3,254,0.011811023622
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,ch,ch,229,254,0.901574803150
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,ch,m,1,254,0.003937007874
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,ch,p,3,254,0.011811023622
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,m,none,7,946,0.007399577167
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,m,n,7,946,0.007399577167
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,m,ng,3,946,0.003171247357
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,m,nh,2,946,0.002114164905
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,m,t,8,946,0.008456659619
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,m,c,0,946,0.000000000000
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,m,ch,0,946,0.000000000000
