section,artifact,old_scope,new_scope,run_identity,metric,statistic,old_value,new_value,delta_new_minus_old,comparability,reason,old_row_count,new_row_count,old_sample_count,new_sample_count,old_manifest_sha256,new_manifest_sha256,old_protocol_label,new_protocol_label,old_artifact_sha256,new_artifact_sha256,decision_lock_sha256
fleurs_bootstrap,bootstrap_ci_results.csv,legacy_exposed_fleurs_857/utt_id_paired,legacy_exposed_fleurs_857/utt_id_singleton_external,"ordinary_baseline[ordinary_lora,lambda=0,seed=42]->locked_control[tone_aware_lora,lambda=0.1,seed=42]",ter,delta_b_minus_a,-0.000535864530,-0.000891768592,-0.000355904062,comparable_with_bootstrap_method_note,same 857 singleton utterances; CI implementation label changed from legacy paired percentile to audited ratio-of-totals cluster code,12,12,857,857,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,legacy_paired_percentile,paper_v2_paired_cluster_percentile_ratio_of_totals,d22c815cf5e5279683c03e14b4e182586f56ef20ec74aacdb68a92f50846df31,4118ad56506737c3bc71dc83879c2894240bf9f99388e3fa08f65529d57ccc54,ccaeadc332fb38449fc6063143b190b1498e49dd2d6e39dd471a2174ab5aca8d
fleurs_bootstrap,bootstrap_ci_results.csv,legacy_exposed_fleurs_857/utt_id_paired,legacy_exposed_fleurs_857/utt_id_singleton_external,"ordinary_baseline[ordinary_lora,lambda=0,seed=42]->locked_control[tone_aware_lora,lambda=0.1,seed=42]",wer,ci_lower,0.001936823541,-0.001425442046,-0.003362265587,comparable_with_bootstrap_method_note,same 857 singleton utterances; CI implementation label changed from legacy paired percentile to audited ratio-of-totals cluster code,12,12,857,857,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,legacy_paired_percentile,paper_v2_paired_cluster_percentile_ratio_of_totals,d22c815cf5e5279683c03e14b4e182586f56ef20ec74aacdb68a92f50846df31,4118ad56506737c3bc71dc83879c2894240bf9f99388e3fa08f65529d57ccc54,ccaeadc332fb38449fc6063143b190b1498e49dd2d6e39dd471a2174ab5aca8d
fleurs_bootstrap,bootstrap_ci_results.csv,legacy_exposed_fleurs_857/utt_id_paired,legacy_exposed_fleurs_857/utt_id_singleton_external,"ordinary_baseline[ordinary_lora,lambda=0,seed=42]->locked_control[tone_aware_lora,lambda=0.1,seed=42]",wer,ci_upper,0.007445150353,0.004581770935,-0.002863379418,comparable_with_bootstrap_method_note,same 857 singleton utterances; CI implementation label changed from legacy paired percentile to audited ratio-of-totals cluster code,12,12,857,857,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,legacy_paired_percentile,paper_v2_paired_cluster_percentile_ratio_of_totals,d22c815cf5e5279683c03e14b4e182586f56ef20ec74aacdb68a92f50846df31,4118ad56506737c3bc71dc83879c2894240bf9f99388e3fa08f65529d57ccc54,ccaeadc332fb38449fc6063143b190b1498e49dd2d6e39dd471a2174ab5aca8d
fleurs_bootstrap,bootstrap_ci_results.csv,legacy_exposed_fleurs_857/utt_id_paired,legacy_exposed_fleurs_857/utt_id_singleton_external,"ordinary_baseline[ordinary_lora,lambda=0,seed=42]->locked_control[tone_aware_lora,lambda=0.1,seed=42]",wer,delta_b_minus_a,0.004738423607,0.001617998305,-0.003120425302,comparable_with_bootstrap_method_note,same 857 singleton utterances; CI implementation label changed from legacy paired percentile to audited ratio-of-totals cluster code,12,12,857,857,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,legacy_paired_percentile,paper_v2_paired_cluster_percentile_ratio_of_totals,d22c815cf5e5279683c03e14b4e182586f56ef20ec74aacdb68a92f50846df31,4118ad56506737c3bc71dc83879c2894240bf9f99388e3fa08f65529d57ccc54,ccaeadc332fb38449fc6063143b190b1498e49dd2d6e39dd471a2174ab5aca8d
fleurs_bootstrap,bootstrap_ci_results.csv,legacy_exposed_fleurs_857/utt_id_paired,legacy_exposed_fleurs_857/utt_id_singleton_external,"ordinary_baseline[ordinary_lora,lambda=0,seed=42]->selected_method[tone_aware_lora,lambda=0.05,seed=42]",cer,ci_lower,0.000191845353,-0.001642511436,-0.001834356789,comparable_with_bootstrap_method_note,same 857 singleton utterances; CI implementation label changed from legacy paired percentile to audited ratio-of-totals cluster code,12,12,857,857,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,legacy_paired_percentile,paper_v2_paired_cluster_percentile_ratio_of_totals,d22c815cf5e5279683c03e14b4e182586f56ef20ec74aacdb68a92f50846df31,4118ad56506737c3bc71dc83879c2894240bf9f99388e3fa08f65529d57ccc54,ccaeadc332fb38449fc6063143b190b1498e49dd2d6e39dd471a2174ab5aca8d
fleurs_bootstrap,bootstrap_ci_results.csv,legacy_exposed_fleurs_857/utt_id_paired,legacy_exposed_fleurs_857/utt_id_singleton_external,"ordinary_baseline[ordinary_lora,lambda=0,seed=42]->selected_method[tone_aware_lora,lambda=0.05,seed=42]",cer,ci_upper,0.003518294187,0.001597614216,-0.001920679971,comparable_with_bootstrap_method_note,same 857 singleton utterances; CI implementation label changed from legacy paired percentile to audited ratio-of-totals cluster code,12,12,857,857,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,legacy_paired_percentile,paper_v2_paired_cluster_percentile_ratio_of_totals,d22c815cf5e5279683c03e14b4e182586f56ef20ec74aacdb68a92f50846df31,4118ad56506737c3bc71dc83879c2894240bf9f99388e3fa08f65529d57ccc54,ccaeadc332fb38449fc6063143b190b1498e49dd2d6e39dd471a2174ab5aca8d
fleurs_bootstrap,bootstrap_ci_results.csv,legacy_exposed_fleurs_857/utt_id_paired,legacy_exposed_fleurs_857/utt_id_singleton_external,"ordinary_baseline[ordinary_lora,lambda=0,seed=42]->selected_method[tone_aware_lora,lambda=0.05,seed=42]",cer,delta_b_minus_a,0.001533194533,0.000008711333,-0.0015244832,comparable_with_bootstrap_method_note,same 857 singleton utterances; CI implementation label changed from legacy paired percentile to audited ratio-of-totals cluster code,12,12,857,857,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,legacy_paired_percentile,paper_v2_paired_cluster_percentile_ratio_of_totals,d22c815cf5e5279683c03e14b4e182586f56ef20ec74aacdb68a92f50846df31,4118ad56506737c3bc71dc83879c2894240bf9f99388e3fa08f65529d57ccc54,ccaeadc332fb38449fc6063143b190b1498e49dd2d6e39dd471a2174ab5aca8d
fleurs_bootstrap,bootstrap_ci_results.csv,legacy_exposed_fleurs_857/utt_id_paired,legacy_exposed_fleurs_857/utt_id_singleton_external,"ordinary_baseline[ordinary_lora,lambda=0,seed=42]->selected_method[tone_aware_lora,lambda=0.05,seed=42]",der,ci_lower,-0.000590165265,-0.001282926246,-0.000692760981,comparable_with_bootstrap_method_note,same 857 singleton utterances; CI implementation label changed from legacy paired percentile to audited ratio-of-totals cluster code,12,12,857,857,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,legacy_paired_percentile,paper_v2_paired_cluster_percentile_ratio_of_totals,d22c815cf5e5279683c03e14b4e182586f56ef20ec74aacdb68a92f50846df31,4118ad56506737c3bc71dc83879c2894240bf9f99388e3fa08f65529d57ccc54,ccaeadc332fb38449fc6063143b190b1498e49dd2d6e39dd471a2174ab5aca8d
fleurs_bootstrap,bootstrap_ci_results.csv,legacy_exposed_fleurs_857/utt_id_paired,legacy_exposed_fleurs_857/utt_id_singleton_external,"ordinary_baseline[ordinary_lora,lambda=0,seed=42]->selected_method[tone_aware_lora,lambda=0.05,seed=42]",der,ci_upper,0.000441447518,0.000006315637,-0.000435131881,comparable_with_bootstrap_method_note,same 857 singleton utterances; CI implementation label changed from legacy paired percentile to audited ratio-of-totals cluster code,12,12,857,857,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,legacy_paired_percentile,paper_v2_paired_cluster_percentile_ratio_of_totals,d22c815cf5e5279683c03e14b4e182586f56ef20ec74aacdb68a92f50846df31,4118ad56506737c3bc71dc83879c2894240bf9f99388e3fa08f65529d57ccc54,ccaeadc332fb38449fc6063143b190b1498e49dd2d6e39dd471a2174ab5aca8d
fleurs_bootstrap,bootstrap_ci_results.csv,legacy_exposed_fleurs_857/utt_id_paired,legacy_exposed_fleurs_857/utt_id_singleton_external,"ordinary_baseline[ordinary_lora,lambda=0,seed=42]->selected_method[tone_aware_lora,lambda=0.05,seed=42]",der,delta_b_minus_a,-0.000077541524,-0.000598162096,-0.000520620572,comparable_with_bootstrap_method_note,same 857 singleton utterances; CI implementation label changed from legacy paired percentile to audited ratio-of-totals cluster code,12,12,857,857,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,legacy_paired_percentile,paper_v2_paired_cluster_percentile_ratio_of_totals,d22c815cf5e5279683c03e14b4e182586f56ef20ec74aacdb68a92f50846df31,4118ad56506737c3bc71dc83879c2894240bf9f99388e3fa08f65529d57ccc54,ccaeadc332fb38449fc6063143b190b1498e49dd2d6e39dd471a2174ab5aca8d
